Reading,Receive,Value,Unit,Quality
2016-06-26 15:10:19,2016-06-26 15:10:22,5.11,ft,A
2016-06-26 14:40:09,2016-06-26 14:40:13,5.11,ft,A
2016-06-26 14:10:40,2016-06-26 14:10:43,5.11,ft,A
2016-06-26 13:40:10,2016-06-26 13:40:13,5.10,ft,A
2016-06-26 13:10:34,2016-06-26 13:10:37,5.12,ft,A
2016-06-26 12:39:58,2016-06-26 12:40:01,5.06,ft,A
2016-06-26 12:10:28,2016-06-26 12:10:31,5.09,ft,A
2016-06-26 11:40:19,2016-06-26 11:40:22,5.10,ft,A
2016-06-26 11:10:49,2016-06-26 11:10:53,5.11,ft,A
2016-06-26 10:40:22,2016-06-26 10:40:26,5.12,ft,A
2016-06-26 10:10:25,2016-06-26 10:10:29,5.12,ft,A
2016-06-26 09:40:58,2016-06-26 09:41:01,5.13,ft,A
2016-06-26 09:10:21,2016-06-26 09:10:25,5.12,ft,A
2016-06-26 08:41:18,2016-06-26 08:41:22,5.13,ft,A
2016-06-26 08:11:39,2016-06-26 08:11:42,5.13,ft,A
2016-06-26 07:42:08,2016-06-26 07:42:11,5.12,ft,A
2016-06-26 07:11:58,2016-06-26 07:12:01,5.11,ft,A
2016-06-26 06:42:02,2016-06-26 06:42:06,5.09,ft,A
2016-06-26 06:12:01,2016-06-26 06:12:05,5.07,ft,A
2016-06-26 05:41:33,2016-06-26 05:41:36,5.08,ft,A
2016-06-26 05:11:14,2016-06-26 05:11:17,5.07,ft,A
2016-06-26 04:41:51,2016-06-26 04:41:54,5.08,ft,A
2016-06-26 04:11:33,2016-06-26 04:11:37,5.08,ft,A
2016-06-26 03:40:52,2016-06-26 03:40:55,5.09,ft,A
2016-06-26 03:11:19,2016-06-26 03:11:22,5.09,ft,A
2016-06-26 02:40:54,2016-06-26 02:41:00,5.09,ft,A
2016-06-26 02:11:24,2016-06-26 02:11:27,5.10,ft,A
2016-06-26 01:40:58,2016-06-26 01:41:01,5.11,ft,A
2016-06-26 01:10:33,2016-06-26 01:10:37,5.11,ft,A
2016-06-26 00:40:40,2016-06-26 00:40:43,5.12,ft,A
2016-06-26 00:10:44,2016-06-26 00:10:47,5.12,ft,A
2016-06-25 23:40:50,2016-06-25 23:40:54,5.11,ft,A
2016-06-25 23:11:07,2016-06-25 23:11:10,5.11,ft,A
2016-06-25 22:40:55,2016-06-25 22:40:59,5.11,ft,A
2016-06-25 22:10:28,2016-06-25 22:10:32,5.11,ft,A
2016-06-25 21:40:36,2016-06-25 21:40:39,5.11,ft,A
2016-06-25 21:11:19,2016-06-25 21:11:23,5.10,ft,A
2016-06-25 20:40:39,2016-06-25 20:40:42,5.10,ft,A
2016-06-25 20:11:05,2016-06-25 20:11:08,5.08,ft,A
2016-06-25 19:41:31,2016-06-25 19:41:34,5.07,ft,A
2016-06-25 19:11:12,2016-06-25 19:11:15,5.08,ft,A
2016-06-25 18:40:45,2016-06-25 18:40:48,5.08,ft,A
2016-06-25 18:10:43,2016-06-25 18:10:46,5.09,ft,A
2016-06-25 17:41:04,2016-06-25 17:41:07,5.10,ft,A
2016-06-25 17:11:15,2016-06-25 17:11:18,5.10,ft,A
2016-06-25 16:40:27,2016-06-25 16:40:30,5.12,ft,A
2016-06-25 16:10:57,2016-06-25 16:11:00,5.12,ft,A
2016-06-25 15:40:32,2016-06-25 15:40:35,5.12,ft,A
2016-06-25 15:10:10,2016-06-25 15:10:13,5.10,ft,A
2016-06-25 14:40:34,2016-06-25 14:40:37,5.08,ft,A
2016-06-25 14:11:17,2016-06-25 14:11:20,5.11,ft,A
2016-06-25 13:40:32,2016-06-25 13:40:36,5.10,ft,A
2016-06-25 13:09:57,2016-06-25 13:10:00,5.09,ft,A
2016-06-25 12:41:16,2016-06-25 12:41:19,5.05,ft,A
2016-06-25 12:10:27,2016-06-25 12:10:31,5.03,ft,A
2016-06-25 11:41:00,2016-06-25 11:41:04,4.94,ft,A
2016-06-25 11:10:51,2016-06-25 11:10:55,4.95,ft,A
2016-06-25 10:41:22,2016-06-25 10:41:25,4.96,ft,A
2016-06-25 10:11:28,2016-06-25 10:11:31,4.97,ft,A
2016-06-25 09:40:40,2016-06-25 09:40:44,4.97,ft,A
2016-06-25 09:10:22,2016-06-25 09:10:25,4.99,ft,A
2016-06-25 08:40:59,2016-06-25 08:41:02,4.98,ft,A
2016-06-25 08:12:44,2016-06-25 08:12:48,4.98,ft,A
2016-06-25 07:42:39,2016-06-25 07:42:43,4.99,ft,A
2016-06-25 07:11:04,2016-06-25 07:11:07,4.94,ft,A
2016-06-25 06:40:58,2016-06-25 06:41:01,4.94,ft,A
2016-06-25 06:11:17,2016-06-25 06:11:20,4.93,ft,A
2016-06-25 05:41:13,2016-06-25 05:41:16,4.94,ft,A
2016-06-25 05:11:14,2016-06-25 05:11:18,4.94,ft,A
2016-06-25 04:40:54,2016-06-25 04:40:57,4.95,ft,A
2016-06-25 04:10:55,2016-06-25 04:10:59,4.96,ft,A
2016-06-25 03:40:43,2016-06-25 03:40:47,4.97,ft,A
2016-06-25 03:10:38,2016-06-25 03:10:41,4.97,ft,A
2016-06-25 02:40:43,2016-06-25 02:40:46,4.97,ft,A
2016-06-25 02:11:01,2016-06-25 02:11:04,4.93,ft,A
2016-06-25 01:41:11,2016-06-25 01:41:15,4.94,ft,A
2016-06-25 01:10:13,2016-06-25 01:10:16,4.93,ft,A
2016-06-25 00:40:48,2016-06-25 00:40:51,4.94,ft,A
2016-06-25 00:11:21,2016-06-25 00:11:25,4.94,ft,A
2016-06-24 23:40:30,2016-06-24 23:40:33,4.94,ft,A
2016-06-24 23:10:16,2016-06-24 23:10:19,4.93,ft,A
2016-06-24 22:40:32,2016-06-24 22:40:35,4.94,ft,A
2016-06-24 22:11:03,2016-06-24 22:11:06,4.94,ft,A
2016-06-24 21:40:54,2016-06-24 21:40:58,4.94,ft,A
2016-06-24 21:11:31,2016-06-24 21:11:35,4.93,ft,A
2016-06-24 20:41:13,2016-06-24 20:41:16,4.94,ft,A
2016-06-24 20:10:33,2016-06-24 20:10:36,4.95,ft,A
2016-06-24 19:40:32,2016-06-24 19:40:35,4.96,ft,A
2016-06-24 19:10:37,2016-06-24 19:10:41,4.96,ft,A
2016-06-24 18:40:46,2016-06-24 18:40:49,4.97,ft,A
2016-06-24 18:11:32,2016-06-24 18:11:35,4.97,ft,A
2016-06-24 17:40:22,2016-06-24 17:40:26,4.98,ft,A
2016-06-24 17:10:07,2016-06-24 17:10:11,4.97,ft,A
2016-06-24 16:40:46,2016-06-24 16:40:50,4.93,ft,A
2016-06-24 16:10:46,2016-06-24 16:10:49,4.94,ft,A
2016-06-24 15:40:23,2016-06-24 15:40:26,4.97,ft,A
2016-06-24 15:10:36,2016-06-24 15:10:39,4.97,ft,A
2016-06-24 14:40:47,2016-06-24 14:40:51,4.96,ft,A
2016-06-24 14:10:40,2016-06-24 14:10:43,4.96,ft,A
2016-06-24 13:41:41,2016-06-24 13:41:44,4.96,ft,A
2016-06-24 13:10:47,2016-06-24 13:10:51,4.97,ft,A
2016-06-24 12:40:48,2016-06-24 12:40:51,4.95,ft,A
2016-06-24 12:10:40,2016-06-24 12:10:43,4.95,ft,A
2016-06-24 11:41:21,2016-06-24 11:41:24,4.97,ft,A
2016-06-24 11:10:34,2016-06-24 11:10:37,4.98,ft,A
2016-06-24 10:41:06,2016-06-24 10:41:09,4.96,ft,A
2016-06-24 10:10:40,2016-06-24 10:10:43,4.94,ft,A
2016-06-24 09:40:33,2016-06-24 09:40:36,4.95,ft,A
2016-06-24 09:10:46,2016-06-24 09:10:49,4.96,ft,A
2016-06-24 08:40:32,2016-06-24 08:40:36,4.96,ft,A
2016-06-24 08:11:46,2016-06-24 08:11:49,4.96,ft,A
2016-06-24 07:41:36,2016-06-24 07:41:39,4.96,ft,A
2016-06-24 07:12:43,2016-06-24 07:12:47,4.96,ft,A
2016-06-24 06:41:21,2016-06-24 06:41:24,4.96,ft,A
2016-06-24 06:11:07,2016-06-24 06:11:11,4.96,ft,A
2016-06-24 05:41:00,2016-06-24 05:41:03,4.97,ft,A
2016-06-24 05:10:52,2016-06-24 05:10:55,4.96,ft,A
2016-06-24 04:40:57,2016-06-24 04:41:01,4.97,ft,A
2016-06-24 04:10:39,2016-06-24 04:10:43,4.97,ft,A
2016-06-24 03:40:50,2016-06-24 03:40:53,4.97,ft,A
2016-06-24 03:10:26,2016-06-24 03:10:29,4.97,ft,A
2016-06-24 02:40:08,2016-06-24 02:40:12,4.95,ft,A
2016-06-24 02:10:15,2016-06-24 02:10:19,4.94,ft,A
2016-06-24 01:40:12,2016-06-24 01:40:15,4.94,ft,A
2016-06-24 01:10:22,2016-06-24 01:10:26,4.95,ft,A
2016-06-24 00:40:11,2016-06-24 00:40:14,4.95,ft,A
2016-06-24 00:10:18,2016-06-24 00:10:22,4.96,ft,A
2016-06-23 23:40:13,2016-06-23 23:40:16,4.96,ft,A
2016-06-23 23:10:06,2016-06-23 23:10:10,4.96,ft,A
2016-06-23 22:40:03,2016-06-23 22:40:06,4.96,ft,A
2016-06-23 22:10:19,2016-06-23 22:10:23,4.96,ft,A
2016-06-23 21:40:12,2016-06-23 21:40:15,4.96,ft,A
2016-06-23 21:10:11,2016-06-23 21:10:14,4.97,ft,A
2016-06-23 20:40:45,2016-06-23 20:40:48,4.97,ft,A
2016-06-23 20:10:15,2016-06-23 20:10:18,4.96,ft,A
2016-06-23 19:40:07,2016-06-23 19:40:10,4.97,ft,A
2016-06-23 19:10:07,2016-06-23 19:10:11,4.96,ft,A
2016-06-23 18:40:21,2016-06-23 18:40:24,4.97,ft,A
2016-06-23 18:10:13,2016-06-23 18:10:16,4.98,ft,A
2016-06-23 17:41:40,2016-06-23 17:41:43,4.98,ft,A
2016-06-23 17:10:34,2016-06-23 17:10:38,4.95,ft,A
2016-06-23 16:40:34,2016-06-23 16:40:37,4.95,ft,A
2016-06-23 16:11:09,2016-06-23 16:11:12,4.97,ft,A
2016-06-23 15:41:04,2016-06-23 15:41:07,4.98,ft,A
2016-06-23 15:10:08,2016-06-23 15:10:11,4.94,ft,A
2016-06-23 14:40:36,2016-06-23 14:40:39,4.96,ft,A
2016-06-23 14:10:53,2016-06-23 14:10:56,4.97,ft,A
2016-06-23 13:40:51,2016-06-23 13:40:54,4.98,ft,A
2016-06-23 13:10:13,2016-06-23 13:10:16,4.95,ft,A
2016-06-23 12:40:09,2016-06-23 12:40:13,4.97,ft,A
2016-06-23 12:11:23,2016-06-23 12:11:27,4.97,ft,A
2016-06-23 11:40:58,2016-06-23 11:41:01,4.94,ft,A
2016-06-23 11:10:56,2016-06-23 11:10:59,4.95,ft,A
2016-06-23 10:41:16,2016-06-23 10:41:19,4.96,ft,A
2016-06-23 10:10:34,2016-06-23 10:10:37,4.96,ft,A
2016-06-23 09:40:47,2016-06-23 09:40:50,4.98,ft,A
2016-06-23 09:10:09,2016-06-23 09:10:12,4.97,ft,A
2016-06-23 08:10:58,2016-06-23 08:11:01,4.97,ft,A
2016-06-23 07:41:19,2016-06-23 07:41:23,4.98,ft,A
2016-06-23 07:11:13,2016-06-23 07:11:17,4.98,ft,A
2016-06-23 06:41:06,2016-06-23 06:41:09,4.97,ft,A
2016-06-23 06:10:38,2016-06-23 06:10:41,4.98,ft,A
2016-06-23 05:40:56,2016-06-23 05:40:59,4.99,ft,A
2016-06-23 05:10:16,2016-06-23 05:10:19,4.99,ft,A
2016-06-23 04:40:44,2016-06-23 04:40:47,4.98,ft,A
2016-06-23 04:10:37,2016-06-23 04:10:41,4.99,ft,A
2016-06-23 03:40:29,2016-06-23 03:40:32,4.99,ft,A
2016-06-23 03:10:17,2016-06-23 03:10:21,4.99,ft,A
2016-06-23 02:40:28,2016-06-23 02:40:31,4.98,ft,A
2016-06-23 02:10:17,2016-06-23 02:10:25,4.99,ft,A
2016-06-23 01:40:46,2016-06-23 01:40:49,4.99,ft,A
2016-06-23 01:10:19,2016-06-23 01:10:22,4.94,ft,A
2016-06-23 00:40:22,2016-06-23 00:40:26,4.94,ft,A
2016-06-23 00:10:39,2016-06-23 00:10:43,4.93,ft,A
2016-06-22 23:40:16,2016-06-22 23:40:19,4.93,ft,A
2016-06-22 23:10:42,2016-06-22 23:10:45,4.94,ft,A
2016-06-22 22:40:02,2016-06-22 22:40:05,4.94,ft,A
2016-06-22 22:10:12,2016-06-22 22:10:15,4.94,ft,A
2016-06-22 21:40:18,2016-06-22 21:40:21,4.94,ft,A
2016-06-22 21:10:31,2016-06-22 21:10:34,4.94,ft,A
2016-06-22 20:39:57,2016-06-22 20:40:00,4.95,ft,A
2016-06-22 20:10:09,2016-06-22 20:10:21,4.95,ft,A
2016-06-22 19:40:33,2016-06-22 19:40:36,4.96,ft,A
2016-06-22 19:10:20,2016-06-22 19:10:23,4.96,ft,A
2016-06-22 18:40:42,2016-06-22 18:40:45,4.96,ft,A
2016-06-22 18:10:26,2016-06-22 18:10:30,4.98,ft,A
2016-06-22 17:40:38,2016-06-22 17:40:41,4.97,ft,A
2016-06-22 17:10:03,2016-06-22 17:10:06,5.00,ft,A
2016-06-22 16:40:39,2016-06-22 16:40:47,4.98,ft,A
2016-06-22 16:10:25,2016-06-22 16:10:29,4.96,ft,A
2016-06-22 15:40:41,2016-06-22 15:40:49,4.97,ft,A
2016-06-22 15:10:36,2016-06-22 15:10:39,4.98,ft,A
2016-06-22 14:41:02,2016-06-22 14:41:15,5.00,ft,A
2016-06-22 14:11:21,2016-06-22 14:11:24,4.94,ft,A
2016-06-22 13:41:06,2016-06-22 13:41:10,4.93,ft,A
2016-06-22 13:10:55,2016-06-22 13:10:58,4.95,ft,A
2016-06-22 12:40:32,2016-06-22 12:40:35,4.97,ft,A
2016-06-22 12:11:13,2016-06-22 12:11:16,4.99,ft,A
2016-06-22 11:41:18,2016-06-22 11:41:21,4.99,ft,A
2016-06-22 11:12:16,2016-06-22 11:12:20,4.96,ft,A
2016-06-22 10:40:57,2016-06-22 10:41:01,4.97,ft,A
2016-06-22 10:11:15,2016-06-22 10:11:19,4.98,ft,A
2016-06-22 09:41:14,2016-06-22 09:41:17,4.98,ft,A
2016-06-22 09:11:35,2016-06-22 09:11:38,4.98,ft,A
2016-06-22 08:40:58,2016-06-22 08:41:01,4.98,ft,A
2016-06-22 08:11:22,2016-06-22 08:11:26,4.99,ft,A
2016-06-22 07:41:31,2016-06-22 07:41:35,5.00,ft,A
2016-06-22 07:10:53,2016-06-22 07:10:56,5.00,ft,A
2016-06-22 06:40:54,2016-06-22 06:40:58,5.00,ft,A
2016-06-22 06:11:26,2016-06-22 06:11:29,4.98,ft,A
2016-06-22 05:41:14,2016-06-22 05:41:17,5.00,ft,A
2016-06-22 05:10:53,2016-06-22 05:10:56,5.00,ft,A
2016-06-22 04:40:57,2016-06-22 04:41:00,5.00,ft,A
2016-06-22 04:10:12,2016-06-22 04:10:15,5.00,ft,A
2016-06-22 03:40:37,2016-06-22 03:40:40,4.99,ft,A
2016-06-22 03:10:30,2016-06-22 03:10:34,4.99,ft,A
2016-06-22 02:40:33,2016-06-22 02:40:36,5.00,ft,A
2016-06-22 02:10:25,2016-06-22 02:10:28,4.99,ft,A
2016-06-22 01:40:13,2016-06-22 01:40:16,5.00,ft,A
2016-06-22 01:09:59,2016-06-22 01:10:02,4.98,ft,A
2016-06-22 00:39:59,2016-06-22 00:40:02,4.96,ft,A
2016-06-22 00:10:26,2016-06-22 00:10:30,4.96,ft,A
2016-06-21 23:40:11,2016-06-21 23:40:14,4.97,ft,A
2016-06-21 23:10:25,2016-06-21 23:10:29,4.96,ft,A
2016-06-21 22:40:00,2016-06-21 22:40:04,4.96,ft,A
2016-06-21 22:10:31,2016-06-21 22:10:34,4.96,ft,A
2016-06-21 21:40:52,2016-06-21 21:40:55,4.97,ft,A
2016-06-21 21:10:29,2016-06-21 21:10:32,4.97,ft,A
2016-06-21 20:40:40,2016-06-21 20:40:44,4.97,ft,A
2016-06-21 20:10:12,2016-06-21 20:10:15,4.98,ft,A
2016-06-21 19:40:06,2016-06-21 19:40:09,4.99,ft,A
2016-06-21 19:10:29,2016-06-21 19:10:33,4.99,ft,A
2016-06-21 18:40:39,2016-06-21 18:40:42,5.01,ft,A
2016-06-21 18:10:43,2016-06-21 18:10:46,5.01,ft,A
2016-06-21 17:40:41,2016-06-21 17:40:45,5.00,ft,A
2016-06-21 17:10:17,2016-06-21 17:10:20,4.99,ft,A
2016-06-21 16:41:29,2016-06-21 16:41:32,4.99,ft,A
2016-06-21 16:10:28,2016-06-21 16:10:31,5.00,ft,A
2016-06-21 15:41:32,2016-06-21 15:41:36,5.02,ft,A
2016-06-21 15:11:05,2016-06-21 15:11:08,4.99,ft,A
2016-06-21 14:41:06,2016-06-21 14:41:09,4.98,ft,A
2016-06-21 14:11:12,2016-06-21 14:11:15,5.00,ft,A
2016-06-21 13:40:52,2016-06-21 13:40:55,5.01,ft,A
2016-06-21 13:10:58,2016-06-21 13:11:02,5.00,ft,A
2016-06-21 12:41:22,2016-06-21 12:41:25,5.00,ft,A
2016-06-21 12:11:08,2016-06-21 12:11:11,5.01,ft,A
2016-06-21 11:40:34,2016-06-21 11:40:37,5.02,ft,A
2016-06-21 11:11:13,2016-06-21 11:11:17,5.02,ft,A
2016-06-21 10:40:47,2016-06-21 10:40:50,5.03,ft,A
2016-06-21 10:10:55,2016-06-21 10:10:58,5.03,ft,A
2016-06-21 09:41:26,2016-06-21 09:41:29,4.98,ft,A
2016-06-21 09:11:19,2016-06-21 09:11:22,4.98,ft,A
2016-06-21 08:40:58,2016-06-21 08:41:02,4.99,ft,A
2016-06-21 08:10:50,2016-06-21 08:10:53,4.99,ft,A
2016-06-21 07:40:50,2016-06-21 07:40:53,4.99,ft,A
2016-06-21 07:10:39,2016-06-21 07:10:42,4.99,ft,A
2016-06-21 06:40:46,2016-06-21 06:40:50,4.99,ft,A
2016-06-21 06:10:36,2016-06-21 06:10:39,4.99,ft,A
2016-06-21 05:41:45,2016-06-21 05:41:48,5.01,ft,A
2016-06-21 05:10:43,2016-06-21 05:10:46,5.00,ft,A
2016-06-21 04:40:35,2016-06-21 04:40:38,4.99,ft,A
2016-06-21 04:10:26,2016-06-21 04:10:30,5.00,ft,A
2016-06-21 03:40:14,2016-06-21 03:40:17,5.00,ft,A
2016-06-21 03:10:32,2016-06-21 03:10:35,5.00,ft,A
2016-06-21 02:40:56,2016-06-21 02:40:59,5.00,ft,A
2016-06-21 02:10:21,2016-06-21 02:10:25,5.00,ft,A
2016-06-21 01:40:13,2016-06-21 01:40:16,5.00,ft,A
2016-06-21 01:10:20,2016-06-21 01:10:24,5.00,ft,A
2016-06-21 00:40:27,2016-06-21 00:40:31,4.99,ft,A
2016-06-21 00:11:18,2016-06-21 00:11:21,4.99,ft,A
2016-06-20 23:40:53,2016-06-20 23:40:56,4.99,ft,A
2016-06-20 23:10:38,2016-06-20 23:10:42,4.99,ft,A
2016-06-20 22:40:49,2016-06-20 22:40:53,4.99,ft,A
2016-06-20 22:10:51,2016-06-20 22:10:55,5.00,ft,A
2016-06-20 21:40:47,2016-06-20 21:40:50,5.00,ft,A
2016-06-20 21:10:59,2016-06-20 21:11:03,5.00,ft,A
2016-06-20 20:40:44,2016-06-20 20:40:48,5.01,ft,A
2016-06-20 20:10:52,2016-06-20 20:10:56,5.01,ft,A
2016-06-20 19:41:08,2016-06-20 19:41:11,5.01,ft,A
2016-06-20 19:10:13,2016-06-20 19:10:16,5.01,ft,A
2016-06-20 18:40:39,2016-06-20 18:40:42,5.03,ft,A
2016-06-20 18:11:07,2016-06-20 18:11:10,5.02,ft,A
2016-06-20 17:40:29,2016-06-20 17:40:32,4.99,ft,A
2016-06-20 17:10:12,2016-06-20 17:10:16,4.99,ft,A
2016-06-20 16:40:40,2016-06-20 16:40:44,5.04,ft,A
2016-06-20 16:10:26,2016-06-20 16:10:29,4.99,ft,A
2016-06-20 15:41:01,2016-06-20 15:41:05,5.02,ft,A
2016-06-20 15:11:43,2016-06-20 15:11:46,5.02,ft,A
2016-06-20 14:40:35,2016-06-20 14:40:38,5.03,ft,A
2016-06-20 14:10:34,2016-06-20 14:10:37,5.05,ft,A
2016-06-20 13:40:47,2016-06-20 13:40:50,4.98,ft,A
2016-06-20 13:10:53,2016-06-20 13:10:56,4.95,ft,A
2016-06-20 12:40:28,2016-06-20 12:40:32,4.96,ft,A
2016-06-20 12:10:52,2016-06-20 12:10:55,4.97,ft,A
2016-06-20 11:40:54,2016-06-20 11:40:57,4.98,ft,A
2016-06-20 11:11:13,2016-06-20 11:11:17,5.01,ft,A
2016-06-20 10:40:58,2016-06-20 10:41:02,5.04,ft,A
2016-06-20 10:10:53,2016-06-20 10:10:57,5.06,ft,A
2016-06-20 09:41:22,2016-06-20 09:41:25,5.09,ft,A
2016-06-20 09:10:53,2016-06-20 09:10:57,5.11,ft,A
2016-06-20 08:41:57,2016-06-20 08:42:01,5.06,ft,A
2016-06-20 08:11:41,2016-06-20 08:11:44,5.14,ft,A
2016-06-20 07:41:35,2016-06-20 07:41:38,5.46,ft,A
2016-06-20 07:11:18,2016-06-20 07:11:21,5.46,ft,A
2016-06-20 06:41:00,2016-06-20 06:41:04,5.45,ft,A
2016-06-20 06:10:40,2016-06-20 06:10:44,5.44,ft,A
2016-06-20 05:41:04,2016-06-20 05:41:07,5.43,ft,A
2016-06-20 05:10:46,2016-06-20 05:10:49,5.43,ft,A
2016-06-20 04:40:37,2016-06-20 04:40:41,5.43,ft,A
2016-06-20 04:10:32,2016-06-20 04:10:36,5.44,ft,A
2016-06-20 03:40:22,2016-06-20 03:40:25,5.43,ft,A
2016-06-20 03:10:24,2016-06-20 03:10:28,5.44,ft,A
2016-06-20 02:40:23,2016-06-20 02:40:27,5.44,ft,A
2016-06-20 02:10:21,2016-06-20 02:10:25,5.44,ft,A
2016-06-20 01:40:12,2016-06-20 01:40:16,5.45,ft,A
2016-06-20 01:10:19,2016-06-20 01:10:22,5.45,ft,A
2016-06-20 00:40:10,2016-06-20 00:40:13,5.46,ft,A
2016-06-20 00:10:20,2016-06-20 00:10:23,5.46,ft,A
2016-06-19 23:40:40,2016-06-19 23:40:44,5.49,ft,A
2016-06-19 23:10:22,2016-06-19 23:10:25,5.48,ft,A
2016-06-19 22:40:49,2016-06-19 22:40:52,5.48,ft,A
2016-06-19 22:10:32,2016-06-19 22:10:35,5.49,ft,A
2016-06-19 21:40:42,2016-06-19 21:40:45,5.48,ft,A
2016-06-19 21:10:54,2016-06-19 21:10:58,5.48,ft,A
2016-06-19 20:40:07,2016-06-19 20:40:10,5.48,ft,A
2016-06-19 20:10:17,2016-06-19 20:10:21,5.48,ft,A
2016-06-19 19:40:41,2016-06-19 19:40:44,5.48,ft,A
2016-06-19 19:10:07,2016-06-19 19:10:10,5.48,ft,A
2016-06-19 18:40:13,2016-06-19 18:40:16,5.48,ft,A
2016-06-19 18:10:02,2016-06-19 18:10:05,5.48,ft,A
2016-06-19 17:40:22,2016-06-19 17:40:26,5.48,ft,A
2016-06-19 17:10:36,2016-06-19 17:10:40,5.48,ft,A
2016-06-19 16:40:30,2016-06-19 16:40:34,5.47,ft,A
2016-06-19 16:10:23,2016-06-19 16:10:26,5.47,ft,A
2016-06-19 15:40:24,2016-06-19 15:40:27,5.48,ft,A
2016-06-19 15:10:05,2016-06-19 15:10:08,5.49,ft,A
2016-06-19 14:40:21,2016-06-19 14:40:25,5.49,ft,A
2016-06-19 14:10:28,2016-06-19 14:10:31,5.49,ft,A
2016-06-19 13:40:17,2016-06-19 13:40:20,5.49,ft,A
2016-06-19 13:09:53,2016-06-19 13:09:56,5.50,ft,A
2016-06-19 12:40:29,2016-06-19 12:40:33,5.50,ft,A
2016-06-19 12:10:26,2016-06-19 12:10:29,5.49,ft,A
2016-06-19 11:40:10,2016-06-19 11:40:14,5.50,ft,A
2016-06-19 11:09:57,2016-06-19 11:10:01,5.49,ft,A
2016-06-19 10:40:06,2016-06-19 10:40:09,5.49,ft,A
2016-06-19 10:10:46,2016-06-19 10:10:50,5.50,ft,A
2016-06-19 09:40:43,2016-06-19 09:40:46,5.50,ft,A
2016-06-19 09:10:31,2016-06-19 09:10:34,5.50,ft,A
2016-06-19 08:41:00,2016-06-19 08:41:03,5.50,ft,A
2016-06-19 08:10:35,2016-06-19 08:10:39,5.50,ft,A
2016-06-19 07:40:18,2016-06-19 07:40:21,5.50,ft,A
2016-06-19 07:10:39,2016-06-19 07:10:43,5.50,ft,A
2016-06-19 06:40:42,2016-06-19 06:40:45,5.50,ft,A
2016-06-19 06:10:28,2016-06-19 06:10:32,5.50,ft,A
2016-06-19 05:40:47,2016-06-19 05:40:50,5.50,ft,A
2016-06-19 05:10:24,2016-06-19 05:10:27,5.50,ft,A
2016-06-19 04:40:06,2016-06-19 04:40:10,5.49,ft,A
2016-06-19 04:10:17,2016-06-19 04:10:21,5.50,ft,A
2016-06-19 03:39:57,2016-06-19 03:40:00,5.49,ft,A
2016-06-19 03:10:24,2016-06-19 03:10:27,5.50,ft,A
2016-06-19 02:40:22,2016-06-19 02:40:26,5.50,ft,A
2016-06-19 02:10:16,2016-06-19 02:10:20,5.49,ft,A
2016-06-19 01:40:37,2016-06-19 01:40:40,5.49,ft,A
2016-06-19 01:10:13,2016-06-19 01:10:17,5.49,ft,A
2016-06-19 00:40:10,2016-06-19 00:40:18,5.50,ft,A
2016-06-19 00:10:11,2016-06-19 00:10:14,5.49,ft,A
2016-06-18 23:40:14,2016-06-18 23:40:18,5.50,ft,A
2016-06-18 23:10:12,2016-06-18 23:10:15,5.49,ft,A
2016-06-18 22:40:07,2016-06-18 22:40:10,5.49,ft,A
2016-06-18 22:10:13,2016-06-18 22:10:16,5.49,ft,A
2016-06-18 21:40:24,2016-06-18 21:40:27,5.50,ft,A
2016-06-18 21:10:07,2016-06-18 21:10:11,5.47,ft,A
2016-06-18 20:40:27,2016-06-18 20:40:31,5.48,ft,A
2016-06-18 20:10:13,2016-06-18 20:10:17,5.48,ft,A
2016-06-18 19:41:04,2016-06-18 19:41:07,5.47,ft,A
2016-06-18 19:11:23,2016-06-18 19:11:26,5.47,ft,A
2016-06-18 18:40:44,2016-06-18 18:40:48,5.47,ft,A
2016-06-18 18:10:10,2016-06-18 18:10:14,5.47,ft,A
2016-06-18 17:40:28,2016-06-18 17:40:31,5.48,ft,A
2016-06-18 17:10:36,2016-06-18 17:10:39,5.47,ft,A
2016-06-18 16:39:53,2016-06-18 16:39:57,5.48,ft,A
2016-06-18 16:10:09,2016-06-18 16:10:13,5.47,ft,A
2016-06-18 15:39:54,2016-06-18 15:39:57,5.48,ft,A
2016-06-18 15:10:31,2016-06-18 15:10:34,5.47,ft,A
2016-06-18 14:40:20,2016-06-18 14:40:23,5.49,ft,A
2016-06-18 14:09:53,2016-06-18 14:09:56,5.47,ft,A
2016-06-18 13:39:52,2016-06-18 13:39:55,5.48,ft,A
2016-06-18 13:10:54,2016-06-18 13:10:57,5.48,ft,A
2016-06-18 12:40:14,2016-06-18 12:40:17,5.48,ft,A
2016-06-18 12:10:17,2016-06-18 12:10:20,5.48,ft,A
2016-06-18 11:40:19,2016-06-18 11:40:22,5.49,ft,A
2016-06-18 11:10:51,2016-06-18 11:10:54,5.49,ft,A
2016-06-18 10:40:51,2016-06-18 10:40:54,5.51,ft,A
2016-06-18 10:10:53,2016-06-18 10:10:56,5.51,ft,A
2016-06-18 09:41:09,2016-06-18 09:41:13,5.44,ft,A
2016-06-18 09:11:58,2016-06-18 09:12:02,5.46,ft,A
2016-06-18 08:40:33,2016-06-18 08:40:36,5.50,ft,A
2016-06-18 08:10:41,2016-06-18 08:10:44,5.53,ft,A
2016-06-18 07:40:27,2016-06-18 07:40:33,5.69,ft,A
